
6.044224	5.844142	4.425823	4.189195	4.158078	4.100945	4.033985	3.93066	3.547969	3.539024	3.518477	3.501927	3.383409	3.091187	2.887068	2.793753	2.774641	2.745816	2.70335	2.67556	2.650803	2.632968	2.596256	2.535098	2.533676	2.484548	2.24145	2.07892	2.035813	1.987613	1.781442	1.699651	1.590059	1.328107	1.305612	1.204252	1.175287	1.173316	1.165237	1.164362	1.148874	1.129934	1.123785	1.096149	1.078432	1.060755	1.023592	1.002234	0.9750315	0.9716192	0.9034538	0.8927912	0.8450755	0.6581889	0.6302376	0.5797935	0.5147085	0.2819434	0.1708193	0	
6.044224	5.844142	5.131757	5.09121	4.802989	4.794994	4.425823	4.189195	4.158078	4.100945	4.033985	3.999058	3.93066	3.547969	3.539024	3.518477	3.501927	3.383409	3.275472	3.091187	2.887068	2.793753	2.774641	2.745816	2.70335	2.67556	2.517465	2.444739	2.302892	1.932556	1.872451	1.839185	1.814326	1.80014	1.795131	1.742355	1.737855	1.554908	1.301665	1.26211	1.258916	1.13178	1.131295	1.098166	1.095082	1.066983	1.039707	1.037343	1.023468	0.9632009	0.8704785	0.8556951	0.8211454	0.7876927	0.7840854	0.7479197	0.7187619	0.6835489	0.6570321	0.6371881	
6.044224	5.844142	5.131757	5.09121	4.802989	4.794994	4.425823	4.189195	4.158078	4.100945	4.033985	4.025856	3.999058	3.93066	3.900336	3.8647	3.547969	3.539024	3.518477	3.501927	3.425678	3.383409	3.349654	3.275472	3.091187	3.090349	2.943879	2.808243	2.728474	2.573514	2.400648	2.39744	2.245688	2.190379	2.034962	1.931241	1.795131	1.788748	1.720685	1.520459	1.47811	1.43	1.32	1.226382	1.089462	1.056524	1.035074	1.018916	1.016768	0.9366645	0.83619	0.810791	0.7958043	0.7630513	0.6631222	0.5931962	0.5640958	0.5117762	0.2072496	0	
7.190176	6.044224	5.844142	5.131757	5.09121	4.802989	4.794994	4.425823	4.189195	4.158078	4.100945	4.033985	4.025856	3.999058	3.993146	3.986411	3.93066	3.900336	3.8647	3.641737	3.547969	3.539024	3.518477	3.501927	3.326129	3.265842	3.121999	2.97312	2.938204	2.359922	2.299417	2.202019	2.011122	1.973159	1.966063	1.92149	1.810965	1.699509	1.543899	1.488973	1.462234	1.441788	1.337383	1.331256	1.294681	1.28187	1.082191	1.051999	0.9594201	0.8706861	0.8668429	0.8161922	0.8083684	0.6819494	0.52692	0.5133551	0.4790027	0.4091742	0.3279647	0	
7.190176	6.044224	5.844142	5.699478	5.583779	5.131757	5.09121	4.802989	4.794994	4.425823	4.39173	4.331429	4.189195	4.158078	4.100945	4.033985	4.028605	4.025856	3.999058	3.993146	3.986411	3.93066	3.900336	3.8647	3.641737	3.425153	3.210139	2.940131	2.741528	2.628077	2.383608	2.325174	2.31963	2.315239	2.260938	2.257605	2.144609	2.004859	1.9936	1.834218	1.765708	1.6644	1.628258	1.609747	1.555642	1.520082	1.493319	1.475731	1.411986	1.358774	1.356868	1.280859	1.233094	1.100743	1.095087	0.9708583	0.8743145	0.8706861	0.5637509	0.3798209	
7.190176	7.118542	6.044224	5.844142	5.699478	5.583779	5.514346	5.131757	5.09121	4.802989	4.794994	4.425823	4.40652	4.39173	4.389655	4.331429	4.241541	4.189195	4.158078	4.100945	4.033985	4.028605	4.025856	3.999058	3.993146	3.775128	3.6543	3.604953	3.547274	3.538792	3.40207	3.162557	3.052595	3.008624	2.906307	2.619785	2.499059	2.471872	2.380753	2.268397	2.260695	2.258543	2.21774	2.1658	2.050928	2.049007	2.002481	1.937909	1.549222	1.501729	1.498389	1.399263	1.212319	1.071626	1.016064	0.8779273	0.7056157	0.3036091	0.04791898	0	
7.190176	7.118542	6.957759	6.773733	6.044224	5.844142	5.824641	5.699478	5.583779	5.514346	5.487655	5.441128	5.131757	5.09121	4.87211	4.802989	4.794994	4.664737	4.425823	4.40652	4.398935	4.39173	4.389655	4.331429	4.285008	4.27119	4.241541	4.214102	4.189195	4.158078	4.100945	4.024519	3.915231	3.288192	3.010963	2.898873	2.859053	2.827775	2.822104	2.583163	2.395925	2.12683	1.985011	1.968984	1.951398	1.90928	1.905296	1.756126	1.736229	1.713547	1.585828	1.556098	1.508349	1.46904	1.198078	1.063693	0.8376851	0.6168998	0.5007307	0.4875288	
7.688643	7.190176	7.118542	6.957759	6.787605	6.773733	6.581384	6.203075	6.044224	5.885381	5.844142	5.842439	5.824641	5.699478	5.621165	5.583779	5.514346	5.487655	5.441128	5.246033	5.228789	5.131757	5.09121	4.960893	4.87211	4.860242	4.802989	4.794994	4.664737	4.656562	4.425823	4.40652	4.334996	4.115163	3.997052	3.765309	3.605273	3.370708	3.245888	3.238484	3.175301	3.13833	3.120893	3.065026	3.057983	2.965872	2.654237	2.480836	2.448262	2.407541	2.274208	2.26261	2.134815	2.027025	1.836663	1.808675	1.135335	0.856856	0.7479638	0.5452011	
7.688643	7.190176	7.118542	6.957759	6.787605	6.773733	6.708243	6.6161	6.581384	6.203075	6.124917	6.044224	5.885381	5.844142	5.842439	5.824641	5.699478	5.621165	5.613398	5.583779	5.514346	5.487655	5.46698	5.441128	5.379934	5.246033	5.109424	4.944997	4.923843	4.580596	4.461052	4.430939	4.428541	4.39275	4.384912	4.373866	4.203952	4.203353	3.956393	3.855515	3.43162	3.407276	3.403177	3.367324	2.947018	2.841976	2.71477	2.688096	2.55647	2.552473	2.293226	2.279561	2.101063	1.845823	1.476097	1.240337	1.104558	1.043885	0.7150531	0.3874465	
7.688643	7.190176	7.118542	6.957759	6.821974	6.787605	6.773733	6.757487	6.708243	6.6161	6.581384	6.203075	6.124917	6.044224	6.035893	5.885381	5.844142	5.842439	5.824641	5.699478	5.62539	5.621165	5.613398	5.583779	5.127335	4.792985	4.508041	4.408525	4.337258	4.292124	4.289156	4.234406	4.138385	4.112116	4.081676	4.080367	3.409477	3.38025	3.333707	2.987773	2.543015	2.534553	2.528678	2.479427	2.030468	1.906221	1.891135	1.55721	1.469567	1.466501	1.449813	1.240713	1.215111	1.18517	0.9229685	0.6822988	0.6129774	0.5803934	0.2603924	0	
8.470588	7.688643	7.190176	7.118542	6.957759	6.821974	6.787605	6.773733	6.764449	6.757487	6.708243	6.6161	6.581384	6.203075	6.177794	6.124917	6.044224	6.035893	6.025887	5.943338	5.885381	5.844142	5.842439	5.824641	5.699478	5.60025	5.53683	5.479554	5.341469	5.303488	5.259807	4.707836	4.705747	4.360915	4.131359	3.603468	3.584146	3.131487	3.027646	3.008828	2.817476	2.780112	2.089809	1.941127	1.796279	1.768817	1.717197	1.462409	1.234988	1.081415	0.9528301	0.8315739	0.8234461	0.8220821	0.7888958	0.7589849	0.7296925	0.6937409	0.5803934	0.2652873	
8.49753	8.470588	7.959454	7.688643	7.222221	7.190176	7.118542	6.957759	6.874784	6.821974	6.787605	6.773733	6.764449	6.757487	6.708243	6.703056	6.6161	6.581384	6.203075	6.177794	6.124917	6.044224	6.035893	6.025887	5.943338	5.520468	5.506553	5.380025	5.271607	5.114586	4.898994	4.588219	4.582729	4.154008	4.143353	4.111129	3.907841	3.738747	3.536743	3.503253	3.190221	3.06686	2.152625	1.944585	1.885128	1.739843	1.730305	1.590273	1.585689	1.506278	1.47229	1.470195	1.466827	1.205952	1.009412	1.001629	0.8369529	0.7834543	0.6832667	0.6607982	
8.49753	8.470588	8.269033	7.959454	7.759455	7.688643	7.579095	7.479174	7.222221	7.190176	7.118542	6.957759	6.874784	6.821974	6.787605	6.773733	6.772288	6.764449	6.757487	6.708243	6.703056	6.6161	6.581384	6.456625	6.203075	6.177794	5.788544	5.77598	5.411612	5.288456	5.174667	4.989064	4.877796	4.861852	4.848888	4.830647	4.730475	4.571251	4.464907	4.389455	4.205943	4.030021	3.750913	3.501245	3.482407	3.480654	3.478517	3.19171	2.697507	2.640366	1.788759	1.787676	1.636326	1.493351	1.249324	1.205167	1.091756	0.835828	0.7500945	0	
8.49753	8.470588	8.269033	7.959454	7.759455	7.748525	7.688643	7.591056	7.579095	7.479174	7.222221	7.190176	7.132793	7.118542	7.0832	6.957759	6.874784	6.821974	6.787605	6.773733	6.772288	6.764449	6.757487	6.708243	6.693854	6.530166	6.344618	6.289262	6.076016	6.03844	5.980777	5.525003	5.523677	5.454742	5.227246	4.950328	4.730114	4.714153	4.107646	4.051568	3.880744	3.869009	3.803702	3.758195	3.75161	3.71912	3.328256	3.009199	2.948021	2.679638	2.293152	2.267967	1.612211	1.152951	1.037514	0.8229778	0.6597482	0.5719573	0.380401	0.3209874	
10.80777	8.811448	8.49753	8.470588	8.269033	7.959454	7.81445	7.759455	7.748525	7.688643	7.66849	7.591056	7.579095	7.479174	7.222221	7.20992	7.190176	7.132793	7.118542	7.0832	6.967383	6.957759	6.874784	6.821974	6.787605	6.773733	6.466223	6.292526	6.289166	6.21699	5.7088	5.68228	5.352961	5.247052	5.239369	5.140961	4.937957	4.763976	4.710621	4.610036	4.485128	4.428228	4.058698	4.028892	3.999706	3.936231	3.890709	3.738978	3.725841	3.435669	3.103899	2.982589	2.715233	2.699164	2.558165	2.330283	2.137145	0.8145491	0.7115127	0.5719573	
10.80777	8.811448	8.49753	8.470588	8.269033	8.236621	7.973804	7.959454	7.81445	7.759455	7.748525	7.688643	7.683959	7.66849	7.591056	7.579095	7.479174	7.222221	7.210694	7.20992	7.190176	7.13662	7.132793	7.118542	7.0832	6.736536	6.634547	6.385258	6.138472	5.764982	5.708835	5.404042	4.874817	4.489659	4.485652	4.431129	4.430085	4.401971	4.395125	4.352295	4.315495	4.248664	3.881143	3.820172	3.559492	3.552714	3.486507	3.232632	3.227072	2.922871	2.805815	2.689641	2.449754	2.43864	1.591241	1.514763	0.7648598	0.6237978	0	0	
10.80777	10.56936	9.558807	8.811448	8.49753	8.470588	8.269033	8.236621	7.973804	7.959454	7.81445	7.759455	7.748525	7.731265	7.688643	7.683959	7.66849	7.591056	7.579095	7.479174	7.222221	7.210694	7.20992	7.154183	7.062211	6.89291	6.857295	6.791827	6.731761	6.65937	6.607819	6.287433	6.228872	6.045494	5.66118	5.634422	5.372626	5.09089	5.070046	5.057847	4.951834	4.496778	4.429409	4.291187	4.137476	4.013117	3.783574	3.653759	3.647311	3.636552	3.617158	3.476013	3.258163	3.053349	2.817825	2.595096	2.530869	2.18601	1.429062	0.3197868	
10.80777	10.56936	9.810816	9.558807	9.409666	8.811448	8.49753	8.470588	8.303525	8.269033	8.237704	8.236621	7.973804	7.959454	7.81445	7.759455	7.750615	7.748525	7.733634	7.731265	7.688643	7.683959	7.66849	7.591056	7.579095	7.482852	7.479174	6.705389	6.182295	6.135265	6.07472	5.851794	5.617729	5.398296	5.30178	5.222841	5.143171	5.061167	4.972951	4.972229	4.954555	4.895472	4.820446	4.694648	4.677296	4.613841	4.605127	4.595341	4.141314	3.979328	3.948493	3.652016	3.59135	3.463495	3.337874	2.915526	2.455031	1.923794	1.716936	1.22957	
10.80777	10.56936	10.42492	9.810816	9.558807	9.409666	8.811448	8.596481	8.49753	8.470588	8.403693	8.303525	8.269033	8.237704	8.236621	8.201763	8.11501	8.104321	7.973804	7.959454	7.81445	7.811163	7.759455	7.750615	7.748525	7.733634	7.731265	7.649127	7.54393	7.514196	7.303886	7.07508	7.057008	7.004247	6.746031	6.511072	6.211098	5.994804	5.974986	5.577857	5.567068	5.255691	5.221616	5.138155	5.124854	4.92498	4.866274	4.609064	4.354871	4.111115	3.979328	3.91318	3.691988	3.424187	3.129205	1.872796	1.657204	1.620231	1.470508	0.5336285	
10.80777	10.56936	10.42492	10.12557	9.908887	9.810816	9.558807	9.409666	9.245029	8.811448	8.715193	8.596481	8.49753	8.470588	8.446781	8.403693	8.303525	8.301437	8.269033	8.237704	8.236621	8.201763	8.11501	8.104321	7.973804	7.959454	7.621734	7.501069	6.968215	6.811201	6.551237	6.527076	6.454477	6.145167	6.084266	6.021678	5.927688	5.904625	5.744205	5.676425	5.578916	5.23474	4.970295	4.69745	4.511365	4.221148	4.047561	3.754959	3.719018	3.626318	3.544538	3.325664	2.641779	1.866929	1.470113	1.133498	1.070088	1.040869	0.9447621	0	
10.80777	10.56936	10.42492	10.12557	9.908887	9.87946	9.810816	9.558807	9.409666	9.245029	9.240908	9.232654	8.811448	8.715193	8.596481	8.508525	8.49753	8.470588	8.446781	8.429485	8.403693	8.303525	8.301437	8.269033	8.237704	8.16902	8.153182	7.733692	6.754528	6.717331	6.574188	6.48193	6.338988	5.953195	5.948006	5.661485	5.651578	5.551495	5.501536	5.420671	5.308118	5.253102	5.195021	5.175221	5.166097	5.107511	4.941448	4.910166	4.640973	4.60869	4.340848	4.11155	3.116499	2.814209	1.174071	1.103638	0.9609686	0.9293289	0.6960111	0.2867825	
10.80777	10.74364	10.69955	10.56936	10.42492	10.12557	9.980242	9.908887	9.87946	9.810816	9.558807	9.409666	9.245029	9.240908	9.232654	9.000648	8.811448	8.715193	8.596481	8.508525	8.49753	8.470588	8.446781	8.429485	8.086108	7.729536	7.671022	7.609119	7.54742	7.505497	6.962792	6.860548	6.670672	6.598323	6.501672	6.272445	6.169979	6.119811	6.095395	6.053735	5.937129	5.484897	5.367904	5.068809	4.821931	4.471594	4.448763	4.358459	3.899683	3.836082	3.108176	2.934006	2.84479	2.640699	2.608536	1.77889	1.488394	0.9260581	0.3619618	0	
11.92181	10.80777	10.74364	10.69955	10.65512	10.56936	10.42492	10.12557	10.10986	9.980242	9.974845	9.908887	9.87946	9.810816	9.558807	9.409666	9.359264	9.245029	9.240908	9.232654	9.000648	8.811448	8.796729	8.715193	8.662464	8.596481	8.508525	8.40773	8.093323	7.842553	7.708242	7.635872	7.452562	7.349774	7.269101	7.077058	6.925426	6.788122	6.247586	5.984535	5.827407	5.714237	5.676337	5.53327	5.520621	5.36956	5.331425	4.943182	4.549744	4.476413	3.914669	3.837327	3.651264	3.291676	3.250155	3.22518	1.856463	0.9749151	0	0	
13.70781	11.92181	11.56992	10.80777	10.8026	10.74364	10.69955	10.65512	10.56936	10.42492	10.12557	10.10986	9.980242	9.974845	9.961281	9.908887	9.87946	9.810816	9.558807	9.449596	9.409666	9.359264	9.245029	9.240908	9.232654	8.497753	8.383568	7.870096	7.778131	7.712804	7.670277	7.659446	7.583786	7.533745	7.400272	7.222492	7.085402	7.080912	7.080789	7.072496	6.664521	6.584237	6.455705	6.22024	6.134478	6.037738	5.897671	5.746608	5.668475	5.599355	4.897696	3.949889	3.852182	3.835036	3.334024	2.579457	2.551702	2.091926	1.54692	1.238222	
13.70781	11.92181	11.56992	10.98653	10.83005	10.80777	10.8026	10.74364	10.69955	10.65512	10.56936	10.42492	10.17622	10.12557	10.10986	9.980242	9.974845	9.961281	9.908887	9.87946	9.810816	9.702979	9.558807	9.449596	9.203293	8.885536	8.859218	8.54563	7.972073	7.937281	7.812362	7.704366	7.55284	7.208713	7.114842	7.027887	6.976047	6.784214	6.632115	6.544827	6.247602	6.008381	5.843805	5.794584	5.729904	5.636703	5.558426	5.30791	5.249568	4.749002	4.70377	4.149913	3.607366	1.892931	1.681026	0.8795242	0.7714395	0.4814876	0	0	
13.70781	12.30884	12.02981	11.92181	11.56992	10.98653	10.83005	10.80777	10.8026	10.74364	10.69955	10.65512	10.56936	10.42492	10.38718	10.17622	10.12557	10.10986	10.09426	9.980242	9.974845	9.961281	9.908887	9.87946	9.86112	9.56414	9.203293	8.968608	8.967345	8.382882	8.311009	8.207122	8.032555	7.859737	7.685908	7.559387	7.247479	7.160109	6.966384	6.746634	6.222227	6.037933	5.997236	5.837162	5.71398	5.51413	5.391306	5.317648	5.262847	5.204986	5.04523	4.818871	4.295056	3.940139	2.207496	1.332147	1.120373	0.818794	0.5236763	0.4527665	
13.70781	12.74917	12.30884	12.189	12.02981	11.92181	11.56992	10.98653	10.95082	10.83005	10.80777	10.8026	10.74364	10.69955	10.65512	10.56936	10.42492	10.38718	10.17622	10.12557	10.10986	10.10745	10.09426	9.980242	9.810651	9.375032	9.270835	8.910536	8.837888	8.813273	8.679968	8.568637	8.548134	8.515098	8.380719	8.14012	8.082868	7.901388	7.609165	7.254298	7.229151	7.207752	7.073503	6.771281	6.600879	6.373204	6.141447	6.029514	5.884258	5.808405	5.644251	5.374026	3.31877	2.83408	2.776078	2.610855	1.726708	0.3584549	0	0	
14.05116	13.70781	12.74917	12.30884	12.189	12.02981	11.92181	11.56992	11.32204	10.98653	10.95082	10.93208	10.85188	10.83005	10.82412	10.80777	10.8026	10.74364	10.69955	10.65512	10.56936	10.42492	10.38718	10.17622	10.14593	10.12557	9.900736	9.85546	9.617636	9.566622	9.473988	9.395187	9.011341	8.73396	8.705119	8.584862	8.422867	8.093209	7.766139	7.648454	7.554523	7.196571	7.080032	7.046273	6.378444	6.313468	5.689716	5.663054	5.514149	5.4491	4.892962	4.545802	4.223389	4.10045	3.55998	1.088513	0.1579035	0	0	0	
14.05116	13.70781	13.16304	12.95156	12.74917	12.50768	12.30884	12.22003	12.189	12.02981	11.92181	11.74633	11.56992	11.32204	11.12959	10.98653	10.95082	10.93208	10.85188	10.83005	10.82412	10.80777	10.8026	10.74364	10.69955	10.65512	10.31375	10.19501	9.921425	9.374816	9.142509	9.028895	8.569173	8.206228	7.797628	7.751585	7.365803	7.311412	7.038039	6.672631	6.631269	6.60304	6.318963	5.691521	5.508112	5.423315	5.349277	5.325169	5.230332	4.869109	4.818446	4.37254	3.901055	3.743212	3.357082	3.240351	1.579185	1.48113	0.119531	0	
14.05116	13.70781	13.16304	12.95156	12.74917	12.50768	12.30884	12.22003	12.189	12.02981	12.02981	11.92181	11.78852	11.74633	11.73553	11.56992	11.32204	11.2379	11.20496	11.12959	10.98653	10.95082	10.93208	10.91643	10.85188	10.83005	10.73095	10.43006	10.19005	9.940697	9.808972	9.748605	9.619378	9.59479	9.481566	9.415128	9.015103	8.961765	8.608139	8.460446	8.422802	8.413614	8.402527	8.159185	8.049033	7.655759	7.239562	7.033692	6.693337	6.532904	6.357603	5.442292	4.978967	4.599801	4.059933	3.542017	2.183352	2.152524	1.319614	1.001438	
14.38272	14.05116	13.70781	13.2525	13.16304	12.95156	12.74917	12.50768	12.30884	12.27243	12.22003	12.189	12.02981	12.02981	11.92181	11.78852	11.74633	11.73553	11.70572	11.68286	11.67889	11.56992	11.32411	11.32204	11.28002	11.2379	11.20496	11.12959	11.09955	11.0005	10.93895	10.86068	10.78902	10.73335	10.64389	10.35618	9.912627	9.887352	9.777209	9.469363	9.199074	9.170321	9.036835	8.966072	8.91507	8.843007	8.71468	8.239655	7.930737	7.73109	7.602713	7.403289	7.362711	7.173907	7.153679	6.201455	6.021448	4.917071	3.80407	2.154369	
14.38272	14.06327	14.05116	13.70781	13.2525	13.189	13.16304	13.05828	12.95156	12.74917	12.50768	12.30884	12.27243	12.22003	12.1967	12.189	12.02981	12.02981	11.92181	11.83981	11.78852	11.76714	11.74633	11.73553	11.70572	11.68286	10.87754	10.6103	10.52756	10.21124	10.11456	10.01103	9.968965	9.842038	9.773294	9.768801	9.698668	9.679338	9.580564	9.3089	8.891633	8.714788	8.589447	8.315859	8.162398	8.077646	8.022334	8.009744	7.975073	7.96163	7.774091	7.150828	6.498556	6.392256	5.226961	5.135159	3.305643	2.517629	1.858338	0	
14.38272	14.12443	14.06327	14.05116	13.70781	13.2525	13.189	13.16304	13.05828	12.95156	12.74917	12.50768	12.45613	12.30884	12.29046	12.27243	12.22003	12.2146	12.1967	12.189	12.02981	12.02981	11.92181	11.83981	11.59037	11.27699	11.1953	11.10584	10.98297	10.82491	10.79569	10.60517	10.5399	10.44153	10.31037	10.22684	10.12797	10.06815	9.995632	9.966833	9.788671	9.648002	9.413856	9.267541	9.184804	9.160892	8.92797	8.889964	8.79026	8.711059	8.184504	8.06432	7.598252	7.25888	7.12804	6.666818	6.389332	6.112816	6.058579	2.291157	
14.38272	14.24951	14.12443	14.06327	14.05116	14.00471	13.70781	13.36737	13.2525	13.189	13.17485	13.16304	13.05828	12.95156	12.90053	12.87811	12.74917	12.70654	12.50768	12.50248	12.47543	12.46655	12.45613	12.38982	12.30884	12.29046	12.27243	12.22003	12.2146	12.1967	12.189	12.12379	10.93546	10.88361	10.80636	10.75259	10.68781	10.68472	10.63732	10.3987	10.12952	10.03042	9.964329	9.940826	9.384272	9.344378	9.337098	9.13439	9.098923	8.798869	8.40028	7.618041	7.600496	7.386139	6.137523	1.174235	0.8412887	0.7315655	0.5208323	0	
14.38272	14.24951	14.12443	14.06327	14.05116	14.00471	13.72178	13.70781	13.36737	13.2525	13.189	13.17485	13.16304	13.0645	13.05828	12.99429	12.95156	12.9041	12.90053	12.87811	12.7754	12.74917	12.73162	12.70654	12.67169	12.50768	12.50248	12.29113	11.98005	11.89076	11.78151	11.56984	11.17286	11.08467	10.9954	10.88747	10.63732	10.545	10.50444	10.38505	10.26776	10.1046	9.707752	9.274086	8.863373	8.706386	7.896522	7.29449	7.206741	7.193345	6.604937	6.59968	6.434395	5.212913	4.932405	1.783665	1.776375	1.273212	0.6973757	0	
14.38272	14.26761	14.24951	14.12443	14.06327	14.05116	14.00471	13.72178	13.70781	13.43737	13.41971	13.36737	13.2525	13.189	13.17485	13.16304	13.0645	13.05828	12.99429	12.98017	12.95156	12.93177	12.9041	12.90053	12.87811	12.67377	12.59272	12.59235	12.40954	12.29075	11.8442	11.69846	11.59282	11.56078	11.53611	11.09852	10.95116	10.89109	10.88776	10.85802	10.82244	10.3865	9.91187	9.629397	9.362175	9.331612	9.111958	9.026094	8.109968	8.003357	6.920631	6.473375	5.833434	4.17066	3.55529	3.182418	2.708401	1.569088	0.8844727	0.7485653	
