Elite Size: 20, roulete size: 25, random size: 0
Mutation type: Stepy
CycleEval?: True, accelEval?: False, heightEval?: True
Funcion: Media_Partida_Classic_FaseSync_CosDoubleFrecuency_Knee, empujon inicial: (0,0,0)
0.6562648	0.6068356	0.553016	0.5425021	0.3190746	0.3006582	0.2903369	0.2760169	0.2653317	0.249894	0.2063383	0.1882721	0.1706563	0.1668914	0.1555425	0.150662	0.1451916	0.1444974	0.144077	0.1218565	0.1109273	0.03881409	0.03255295	0.02748219	0.01441706	0.01147899	0.007679359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.6562648	0.6068356	0.553016	0.5425021	0.5353636	0.3190746	0.3006582	0.2903369	0.2775594	0.2760169	0.2653317	0.249894	0.2063383	0.1882721	0.1706563	0.1668914	0.1555425	0.150662	0.1451916	0.1444974	0.144077	0.1218565	0.07633158	0.03979964	0.03579013	0.02579363	0.0253056	0.02334291	0.02069148	0.01783041	0.01185955	0.009317731	0.008470455	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.6562648	0.6068356	0.553016	0.5425021	0.5353636	0.3667275	0.3190746	0.3006582	0.2903369	0.2775594	0.2760169	0.2653317	0.249894	0.2063383	0.1882721	0.1706563	0.1668914	0.1555425	0.150662	0.1451916	0.1444974	0.02232364	0.01449567	0.01306556	0.01127668	0.009176169	0.00803131	0.006570053	0.002890869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.6562648	0.6068356	0.553016	0.5425021	0.5353636	0.4423611	0.3667275	0.3190746	0.3006582	0.2903369	0.2775594	0.2760169	0.2653317	0.249894	0.2063383	0.1882721	0.1706563	0.1668914	0.1555425	0.150662	0.1451916	0.1216813	0.02591585	0.02583373	0.02324892	0.01067118	0.01041892	0.008545766	0.005751326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.6562648	0.6068356	0.553016	0.5425021	0.5353636	0.4423611	0.4388466	0.3667275	0.3190746	0.3006582	0.2903369	0.2775594	0.2760169	0.2653317	0.249894	0.2063383	0.1882721	0.1706563	0.1668914	0.1555425	0.150662	0.02805992	0.02736607	0.02000803	0.01711497	0.01469839	0.01195353	0.0102064	0.00725807	0.001789345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.6562648	0.6068356	0.553016	0.5425021	0.5353636	0.4489707	0.4423611	0.4388466	0.3667275	0.3517939	0.3190746	0.3006582	0.2903369	0.2775594	0.2760169	0.2653317	0.2643346	0.249894	0.2063383	0.1882721	0.1706563	0.1668914	0.1555425	0.02926588	0.02394917	0.02101749	0.01358722	0.01320159	0.01246553	0.01228643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.6562648	0.6068356	0.553016	0.5425021	0.5353636	0.4489707	0.4423611	0.4388466	0.3667275	0.3517939	0.3190746	0.3006582	0.2903369	0.2775594	0.2760169	0.2707881	0.2653317	0.2643346	0.249894	0.2357123	0.2063383	0.1882721	0.05979172	0.02046981	0.01859249	0.01407148	0.01203064	0.009885246	0.009572952	0.008733694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.6562648	0.6068356	0.553016	0.5425021	0.5353636	0.4489707	0.4423611	0.4388466	0.4098952	0.3667275	0.3517939	0.3190746	0.3006582	0.2903369	0.2775594	0.2760169	0.2707881	0.2653317	0.2643346	0.249894	0.2357123	0.02972412	0.02450196	0.0225703	0.01833611	0.01614475	0.01610581	0.01319858	0.01061948	0.009338728	0.00793573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.6562648	0.6068356	0.553016	0.5425021	0.5353636	0.4535603	0.4489707	0.4423611	0.4388466	0.4303513	0.4098952	0.3667275	0.3517939	0.3190746	0.3006582	0.2903369	0.2775594	0.2760169	0.2707881	0.2653317	0.2643346	0.249894	0.03760796	0.03661215	0.02925171	0.02490786	0.01821109	0.01818476	0.01591618	0.01385111	0.01352962	0.01301984	0.009129612	0.006268596	0	0	0	0	0	0	0	0	0	0	0	0	
0.6562648	0.6068356	0.553016	0.5425021	0.5353636	0.4535603	0.4489707	0.4423611	0.4388466	0.4303513	0.4098952	0.3667275	0.3517939	0.3190746	0.3006582	0.2903369	0.2775594	0.2760169	0.2707881	0.2653317	0.03661566	0.0233352	0.02228327	0.02206427	0.01350695	0.01173891	0.01056927	0.01040562	0.009236405	0.008278126	0.004162358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
