Elite Size: 15, roulete size: 25, random size: 0
Mutation type: Stepy
CycleEval?: True, accelEval?: False, heightEval?: True
Funcion: Fourier_Med_Partida_FaseSync, empujon inicial: (0,0,0)
0.4548226	0.4206769	0.405162	0.3707434	0.3329392	0.2959765	0.29001	0.2612395	0.16691	0.1216096	0.05464562	0.03505903	0.03410496	0.02725118	0.0271314	0.02267703	0.02194963	0.0180958	0.01785513	0.01441489	0.01437334	0.01308838	0.01182927	0.009463298	0.006903061	0.006338944	0.005905685	0.00487894	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3329392	0.2959765	0.29001	0.2612395	0.16691	0.1216096	0.06054541	0.05464562	0.04379528	0.03553142	0.03505903	0.03410496	0.03203424	0.02992193	0.02910984	0.02743736	0.02725118	0.0271314	0.02516897	0.0178074	0.01778213	0.01507907	0.01486447	0.01038024	0.007103299	0.004543754	0	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3329392	0.2959765	0.29001	0.2612395	0.16691	0.1216096	0.07639695	0.06054541	0.05464562	0.04379528	0.04037935	0.03553142	0.03505903	0.03289294	0.03047065	0.02853672	0.02515264	0.01809248	0.01719751	0.01408706	0.01400856	0.01252383	0.01171756	0.007782759	0.007723549	0.007125498	0.001317562	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3329392	0.2959765	0.29001	0.2612395	0.16691	0.1216096	0.1057828	0.07639695	0.06054541	0.05732853	0.05464562	0.04379528	0.04037935	0.03326495	0.02945356	0.02695929	0.02670611	0.02659844	0.02529258	0.02285208	0.02086273	0.01884934	0.01575491	0.0121029	0.00935536	0.007610231	0	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3329392	0.2959765	0.29001	0.2612395	0.16691	0.1216096	0.1057828	0.07639695	0.06870526	0.06054541	0.05732853	0.05464562	0.03617806	0.03494829	0.03389451	0.03254749	0.03108929	0.03064815	0.02793526	0.02463982	0.02389477	0.01859316	0.01804084	0.01353516	0.01255476	0.01155565	0.01071141	0.008536136	0.008259842	0.004804824	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3329392	0.2959765	0.29001	0.2612395	0.16691	0.1216096	0.1057828	0.07639695	0.07176499	0.06870526	0.06054541	0.05732853	0.03669301	0.0350447	0.03378962	0.02914899	0.02765886	0.02518223	0.02242486	0.02115819	0.0197864	0.01929528	0.01892973	0.01683161	0.004318954	0.0003720023	0	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3329392	0.2959765	0.29001	0.2612395	0.16691	0.1243672	0.1216096	0.1057828	0.101895	0.08321477	0.07639695	0.07176499	0.06870526	0.06054541	0.03913065	0.03379213	0.03081805	0.02925157	0.02798098	0.02780232	0.02593378	0.02353927	0.01901379	0.01871941	0.01826203	0.01455887	0.01388601	0.01311041	0.008307765	0.008181564	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3329392	0.2959765	0.29001	0.2612395	0.2179557	0.16691	0.1319311	0.1243672	0.1216096	0.1057828	0.101895	0.08321477	0.07639695	0.05942265	0.05575585	0.03024453	0.02855971	0.02723748	0.02570572	0.02270947	0.02019238	0.01925796	0.01518551	0.01138447	0.008847881	0.003967999	0	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3329392	0.2959765	0.29001	0.2612395	0.2179557	0.1941254	0.16691	0.1319311	0.1243672	0.1216096	0.1057828	0.101895	0.08788508	0.04539865	0.04132523	0.0333106	0.0259762	0.01426612	0.0129862	0.01276636	0.01117855	0.00965668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3329392	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.16691	0.1319311	0.1243672	0.1216096	0.1057828	0.03477108	0.03408198	0.03314746	0.03212201	0.03054245	0.03038986	0.0238745	0.02130079	0.01763471	0.01539165	0.01007419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3329392	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.16691	0.1319311	0.127028	0.1243672	0.1216096	0.0596051	0.05685724	0.0432879	0.03741323	0.03630922	0.0345633	0.03230997	0.02540691	0.02420532	0.02418555	0.02347706	0.02292161	0.02231606	0.02129699	0.02052924	0.01697061	0.01466758	0.01445648	0.01027828	0.006151387	0.002637567	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3329392	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.16691	0.1319311	0.127028	0.1243672	0.09858558	0.02974943	0.02917675	0.0269626	0.02609173	0.02033024	0.01493248	0.01295344	0.01274912	0.006702715	0.003267944	0.00302926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3432943	0.3329392	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.16691	0.1319311	0.127028	0.1243672	0.1107809	0.06617595	0.033353	0.02842891	0.02473518	0.02346593	0.02316244	0.01762609	0.01754557	0.01565852	0.01529819	0.01327866	0.01282188	0.01036245	0.004154122	0.001193292	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3432943	0.3329392	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.16691	0.1319311	0.127028	0.03129085	0.03022154	0.02601611	0.02215895	0.02118892	0.01997134	0.01643894	0.01510592	0.01338748	0.01047818	0.007807566	0.004503394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3432943	0.3329392	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.16691	0.1319311	0.127028	0.09341127	0.03827894	0.02477007	0.02454807	0.02147879	0.01785116	0.01721412	0.0157856	0.01334681	0.0117497	0.01076781	0.01044363	0.008262151	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3432943	0.3329392	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.16691	0.1319311	0.127028	0.0590506	0.0404513	0.03091436	0.02991406	0.02933035	0.02918995	0.02828229	0.02274334	0.02136	0.01999357	0.01698821	0.01242462	0.00829635	0.004509477	0	0	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3432943	0.3329392	0.306297	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.16691	0.1319311	0.127028	0.1004412	0.08606043	0.02986437	0.02547788	0.02392382	0.02275272	0.02137829	0.02107403	0.01928782	0.01756203	0.0151569	0.01449964	0.008808381	0	0	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3432943	0.3329392	0.306297	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.16691	0.1319311	0.05177336	0.03756136	0.03088715	0.03039478	0.03023259	0.02869816	0.02812612	0.02399362	0.02146514	0.02057221	0.01784076	0.01410161	0.01243307	0.007915862	0.00554363	0.003814002	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.3707434	0.3432943	0.3329392	0.306297	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.16691	0.1319311	0.09924773	0.04358315	0.03638371	0.03146113	0.03094801	0.03025576	0.03021753	0.02946335	0.02412822	0.02207237	0.02028442	0.01377634	0.01283374	0.01204228	0.009079109	0.00860091	0.007174418	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.4051341	0.3707434	0.3432943	0.3329392	0.306297	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.16691	0.1319311	0.1077169	0.03310004	0.03095765	0.02770118	0.02728672	0.02679802	0.02499535	0.02189704	0.01912021	0.01802769	0.017165	0.01667156	0.01435085	0.01428066	0.01407839	0.01127815	0.01126517	0.00976918	0.006391041	0.003381571	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.4051341	0.3707434	0.3432943	0.3329392	0.306297	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.16691	0.1298791	0.08479427	0.05889035	0.03375915	0.02966447	0.0274315	0.02624449	0.01519338	0.01213197	0.005646059	0.005387192	0.00288691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.4051341	0.3707434	0.3432943	0.3329392	0.3129814	0.306297	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.16691	0.05033374	0.04539225	0.03062289	0.02966177	0.02784616	0.02751802	0.0260117	0.0236352	0.02131953	0.01945186	0.01794263	0.01730524	0.0168471	0.01310424	0.007460786	0.006867907	0	0	0	0	0	0	0	0	0	
0.4548226	0.4206769	0.405162	0.4051341	0.3707434	0.3432943	0.3329392	0.3129814	0.306297	0.2959765	0.29001	0.2612395	0.2179557	0.2112616	0.1941254	0.1423011	0.03584995	0.03371665	0.02431423	0.02338111	0.02063419	0.02056195	0.01932356	0.01077631	0.006351835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
